RAWDATA	FLYBASE	SYMBOL
FBgn0266245	FBgn0266245	lncRNA:CR44940
FBgn0266246	FBgn0266246	lncRNA:CR44941
FBgn0266247	FBgn0266247	lncRNA:CR44942
FBgn0266248	FBgn0266248	lncRNA:CR44943
FBgn0266249	FBgn0266249	lncRNA:CR44944
FBgn0266250	FBgn0266250	lncRNA:CR44945
FBgn0266251	FBgn0266251	lncRNA:CR44946
FBgn0266252	FBgn0266252	lncRNA:CR44947
FBgn0266253	FBgn0266253	lncRNA:CR44948
FBgn0266254	FBgn0266254	lncRNA:CR44949
FBgn0266255	FBgn0266255	lncRNA:CR44950
FBgn0266256	FBgn0266256	lncRNA:CR44951
FBgn0266257	FBgn0266257	lncRNA:CR44952
FBgn0266258	FBgn0266258	lncRNA:CR44953
FBgn0266259	FBgn0266259	CG44954
FBgn0266260	FBgn0266260	lncRNA:CR44955
FBgn0266261	FBgn0266261	CG44956
FBgn0266262	FBgn0266262	lncRNA:CR44957
FBgn0266263	FBgn0266263	asRNA:CR44958
FBgn0266264	FBgn0266264	asRNA:CR44959
FBgn0266268	FBgn0266268	FeCH
FBgn0266275	FBgn0266275	asRNA:CR44960
FBgn0266276	FBgn0266276	asRNA:CR44961
FBgn0266277	FBgn0266277	asRNA:CR44962
FBgn0266278	FBgn0266278	lncRNA:CR44963
FBgn0266279	FBgn0266279	lncRNA:CR44964
FBgn0266280	FBgn0266280	lncRNA:CR44965
FBgn0266281	FBgn0266281	lncRNA:CR44966
FBgn0266282	FBgn0266282	jnj
FBgn0266284	FBgn0266284	Ns3
FBgn0266302	FBgn0266302	lncRNA:CR44967
FBgn0266303	FBgn0266303	asRNA:CR44968
FBgn0266304	FBgn0266304	asRNA:CR44969
FBgn0266305	FBgn0266305	lncRNA:CR44970
FBgn0266306	FBgn0266306	lncRNA:CR44971
FBgn0266307	FBgn0266307	asRNA:CR44972
FBgn0266308	FBgn0266308	lncRNA:CR44973
FBgn0266309	FBgn0266309	lncRNA:CR44974
FBgn0266310	FBgn0266310	asRNA:CR44975
FBgn0266311	FBgn0266311	asRNA:CR44976
FBgn0266312	FBgn0266312	lncRNA:CR44977
FBgn0266313	FBgn0266313	lncRNA:CR44978
FBgn0266314	FBgn0266314	lncRNA:CR44979
FBgn0266315	FBgn0266315	lncRNA:CR44980
FBgn0266316	FBgn0266316	asRNA:CR44981
FBgn0266317	FBgn0266317	asRNA:CR44982
FBgn0266318	FBgn0266318	lncRNA:CR44983
FBgn0266319	FBgn0266319	asRNA:CR44984
FBgn0266320	FBgn0266320	lncRNA:CR44985
FBgn0266321	FBgn0266321	lncRNA:CR44986
FBgn0266322	FBgn0266322	asRNA:CR44987
FBgn0266323	FBgn0266323	lncRNA:CR44988
FBgn0266324	FBgn0266324	asRNA:CR44989
FBgn0266325	FBgn0266325	asRNA:CR44990
FBgn0266326	FBgn0266326	lncRNA:CR44991
FBgn0266327	FBgn0266327	asRNA:CR44992
FBgn0266328	FBgn0266328	lncRNA:CR44993
FBgn0266329	FBgn0266329	lncRNA:CR44994
FBgn0266330	FBgn0266330	asRNA:CR44995
FBgn0266331	FBgn0266331	asRNA:CR44996
FBgn0266346	FBgn0266346	CngB
FBgn0266347	FBgn0266347	nAChRalpha4
FBgn0266348	FBgn0266348	lncRNA:CR44997
FBgn0266349	FBgn0266349	asRNA:CR44998
FBgn0266350	FBgn0266350	lncRNA:CR44999
FBgn0266351	FBgn0266351	asRNA:CR45000
FBgn0266352	FBgn0266352	asRNA:CR45001
FBgn0266354	FBgn0266354	CG45002
FBgn0266355	FBgn0266355	lncRNA:CR45003
FBgn0266356	FBgn0266356	lncRNA:CR45004
FBgn0266357	FBgn0266357	lncRNA:CR45005
FBgn0266358	FBgn0266358	lncRNA:CR45006
FBgn0266359	FBgn0266359	asRNA:CR45007
FBgn0266360	FBgn0266360	asRNA:CR45008
FBgn0266361	FBgn0266361	asRNA:CR45009
FBgn0266362	FBgn0266362	lncRNA:CR45010
FBgn0266363	FBgn0266363	CG45011
FBgn0266364	FBgn0266364	CG45012
FBgn0266365	FBgn0266365	lncRNA:CR45013
FBgn0266366	FBgn0266366	lncRNA:CR45014
FBgn0266369	FBgn0266369	Mtp
FBgn0266371	FBgn0266371	asRNA:CR45015
FBgn0266372	FBgn0266372	asRNA:CR45016
FBgn0266376	FBgn0266376	lncRNA:CR45018
FBgn0266377	FBgn0266377	Pde8
FBgn0266378	FBgn0266378	lncRNA:CR45020
FBgn0266379	FBgn0266379	lncRNA:CR45021
FBgn0266380	FBgn0266380	lncRNA:CR45022
FBgn0266381	FBgn0266381	lncRNA:CR45023
FBgn0266382	FBgn0266382	asRNA:CR45024
FBgn0266383	FBgn0266383	lncRNA:CR45025
FBgn0266384	FBgn0266384	asRNA:CR45026
FBgn0266388	FBgn0266388	asRNA:CR45028
FBgn0266389	FBgn0266389	lncRNA:CR45029
FBgn0266390	FBgn0266390	lncRNA:CR45030
FBgn0266391	FBgn0266391	lncRNA:CR45031
FBgn0266392	FBgn0266392	lncRNA:CR45032
FBgn0266393	FBgn0266393	CR45033
FBgn0266394	FBgn0266394	lncRNA:CR45034
FBgn0266395	FBgn0266395	lncRNA:CR45035
FBgn0266396	FBgn0266396	lncRNA:CR45036
FBgn0266397	FBgn0266397	lncRNA:CR45037
FBgn0266398	FBgn0266398	lncRNA:CR45038
FBgn0266399	FBgn0266399	lncRNA:CR45039
FBgn0266400	FBgn0266400	lncRNA:CR45040
FBgn0266401	FBgn0266401	asRNA:CR45041
FBgn0266402	FBgn0266402	asRNA:CR45042
FBgn0266403	FBgn0266403	lncRNA:CR45043
FBgn0266404	FBgn0266404	asRNA:CR45044
FBgn0266405	FBgn0266405	CG45045
FBgn0266406	FBgn0266406	asRNA:CR45046
FBgn0266407	FBgn0266407	lncRNA:CR45047
FBgn0266408	FBgn0266408	lncRNA:CR45048
FBgn0266409	FBgn0266409	CG45049
FBgn0266410	FBgn0266410	CG45050
FBgn0266411	FBgn0266411	sima
FBgn0266412	FBgn0266412	lncRNA:CR45052
FBgn0266413	FBgn0266413	asRNA:CR45053
FBgn0266414	FBgn0266414	lncRNA:CR45054
FBgn0266415	FBgn0266415	lncRNA:CR45055
FBgn0266416	FBgn0266416	asRNA:CR45056
FBgn0266417	FBgn0266417	ringer
FBgn0266418	FBgn0266418	wake
FBgn0266419	FBgn0266419	lncRNA:CR45059
FBgn0266420	FBgn0266420	Ote
FBgn0266421	FBgn0266421	RPA3
FBgn0266428	FBgn0266428	asRNA:CR43463
FBgn0266429	FBgn0266429	AstA-R1
FBgn0266430	FBgn0266430	CG45060
FBgn0266431	FBgn0266431	CG45061
FBgn0266432	FBgn0266432	CG45062
FBgn0266433	FBgn0266433	CG45063
FBgn0266434	FBgn0266434	CG45064
FBgn0266435	FBgn0266435	CG45065
FBgn0266436	FBgn0266436	CG45066
FBgn0266437	FBgn0266437	CG45067
FBgn0266438	FBgn0266438	PIG-Z
FBgn0266439	FBgn0266439	CG45069
FBgn0266441	FBgn0266441	CG45071
FBgn0266442	FBgn0266442	CG45072
FBgn0266443	FBgn0266443	CG45073
FBgn0266445	FBgn0266445	CG45075
FBgn0266446	FBgn0266446	CG45076
FBgn0266448	FBgn0266448	CG45078
FBgn0266449	FBgn0266449	Kr-h2
FBgn0266450	FBgn0266450	Kr-h1
FBgn0266451	FBgn0266451	fau
FBgn0266452	FBgn0266452	CTPsyn
FBgn0266454	FBgn0266454	CG45079
FBgn0266455	FBgn0266455	CG45080
FBgn0266456	FBgn0266456	CG45081
FBgn0266457	FBgn0266457	lncRNA:CR45082
FBgn0266459	FBgn0266459	CG45084
FBgn0266464	FBgn0266464	Nsf2
FBgn0266465	FBgn0266465	GckIII
FBgn0266486	FBgn0266486	CG45085
FBgn0266487	FBgn0266487	CG45086
FBgn0266488	FBgn0266488	CG45087
FBgn0266489	FBgn0266489	CG45088
FBgn0266490	FBgn0266490	CG45089
FBgn0266491	FBgn0266491	SclA
FBgn0266492	FBgn0266492	SclB
FBgn0266518	FBgn0266518	Dpit47
FBgn0266521	FBgn0266521	stai
FBgn0266525	FBgn0266525	CG45092
FBgn0266526	FBgn0286778	CG46385
FBgn0266534	FBgn0266534	CG45095
FBgn0266535	FBgn0266535	lncRNA:CR45096
FBgn0266536	FBgn0266536	lncRNA:CR45097
FBgn0266537	FBgn0266537	lncRNA:CR45098
FBgn0266538	FBgn0266538	CG45099
FBgn0266539	FBgn0266539	CG45100
FBgn0266540	FBgn0266540	CG45101
FBgn0266549	FBgn0266549	lncRNA:CR45102
FBgn0266557	FBgn0266557	kis
FBgn0266564	FBgn0266564	lncRNA:CR45103
FBgn0266565	FBgn0266565	asRNA:CR45104
FBgn0266566	FBgn0266566	CG45105
FBgn0266568	FBgn0266568	lncRNA:yar
FBgn0266569	FBgn0266569	CG42259
FBgn0266570	FBgn0266570	NO66
FBgn0266572	FBgn0266572	ebo
FBgn0266573	FBgn0266573	tRNA:Thr-TGT-2-3
FBgn0266574	FBgn0266574	tRNA:Thr-TGT-2-4
FBgn0266577	FBgn0266577	asRNA:CR45108
FBgn0266578	FBgn0266578	lncRNA:CR45109
FBgn0266579	FBgn0266579	tau
FBgn0266580	FBgn0266580	Gp210
FBgn0266581	FBgn0266581	pit
FBgn0266582	FBgn0266582	ND-30
FBgn0266585	FBgn0266585	tRNA:Leu-CAG-1-8
FBgn0266586	FBgn0266586	lncRNA:CR45111
FBgn0266587	FBgn0266587	lncRNA:CR45112
FBgn0266588	FBgn0266588	lncRNA:CR45113
FBgn0266589	FBgn0266589	lncRNA:CR45114
FBgn0266590	FBgn0266590	lncRNA:CR45115
FBgn0266591	FBgn0266591	CG45116
FBgn0266592	FBgn0266592	lncRNA:CR45117
FBgn0266593	FBgn0266593	lncRNA:CR45118
FBgn0266594	FBgn0266594	lncRNA:CR45119
FBgn0266595	FBgn0266595	lncRNA:CR45120
FBgn0266596	FBgn0266596	asRNA:CR45121
FBgn0266598	FBgn0266598	Kmn2
FBgn0266599	FBgn0266599	Hsc70-4
FBgn0266615	FBgn0266615	CG45122
FBgn0266616	FBgn0266616	lncRNA:CR45123
FBgn0266617	FBgn0266617	asRNA:CR45124
FBgn0266618	FBgn0266618	lncRNA:CR45125
FBgn0266619	FBgn0266619	asRNA:CR45126
FBgn0266620	FBgn0266620	lncRNA:CR45127
FBgn0266621	FBgn0266621	lncRNA:CR45128
FBgn0266622	FBgn0266622	asRNA:CR45129
FBgn0266623	FBgn0266623	asRNA:CR45130
FBgn0266624	FBgn0266624	asRNA:CR45131
FBgn0266625	FBgn0266625	asRNA:CR45132
FBgn0266626	FBgn0266626	asRNA:CR45133
FBgn0266627	FBgn0266627	asRNA:CR45134
FBgn0266628	FBgn0266628	asRNA:CR45135
FBgn0266629	FBgn0266629	asRNA:CR45136
FBgn0266630	FBgn0266630	asRNA:CR45137
FBgn0266631	FBgn0266631	lncRNA:CR45138
FBgn0266632	FBgn0266632	asRNA:CR45139
FBgn0266633	FBgn0266633	asRNA:CR45140
FBgn0266634	FBgn0266634	asRNA:CR45141
FBgn0266635	FBgn0266635	asRNA:CR45142
FBgn0266636	FBgn0266636	asRNA:CR45143
FBgn0266637	FBgn0266637	asRNA:CR45144
FBgn0266638	FBgn0266638	asRNA:CR45145
FBgn0266639	FBgn0266639	asRNA:CR45146
FBgn0266640	FBgn0266640	lncRNA:CR45147
FBgn0266641	FBgn0266641	lncRNA:CR45148
FBgn0266642	FBgn0266642	asRNA:CR45149
FBgn0266643	FBgn0266643	lncRNA:CR45150
FBgn0266644	FBgn0266644	asRNA:CR45151
FBgn0266645	FBgn0266645	asRNA:CR45152
FBgn0266646	FBgn0266646	lncRNA:CR45153
FBgn0266647	FBgn0266647	CG45154
FBgn0266648	FBgn0266648	lncRNA:CR45155
FBgn0266649	FBgn0266649	lncRNA:CR45156
FBgn0266650	FBgn0266650	lncRNA:CR45157
FBgn0266651	FBgn0266651	lncRNA:CR45158
FBgn0266652	FBgn0266652	lncRNA:CR45159
FBgn0266653	FBgn0266653	asRNA:CR45160
FBgn0266654	FBgn0266654	asRNA:CR45161
FBgn0266655	FBgn0266655	asRNA:CR45162
FBgn0266656	FBgn0266656	asRNA:CR45163
FBgn0266657	FBgn0266657	asRNA:CR45164
FBgn0266666	FBgn0266666	Sem1
FBgn0266667	FBgn0266667	Exo70
FBgn0266668	FBgn0266668	Exo84
FBgn0266669	FBgn0266669	Sec3
FBgn0266670	FBgn0266670	Sec5
FBgn0266671	FBgn0266671	Sec6
FBgn0266672	FBgn0266672	Sec8
FBgn0266673	FBgn0266673	Sec10
FBgn0266674	FBgn0266674	Sec15
FBgn0266675	FBgn0266675	lncRNA:CR45165
FBgn0266676	FBgn0266676	lncRNA:CR45166
FBgn0266677	FBgn0266677	asRNA:CR45167
FBgn0266678	FBgn0266678	lncRNA:CR45168
FBgn0266679	FBgn0266679	lncRNA:CR45169
FBgn0266680	FBgn0266680	lncRNA:CR45170
FBgn0266681	FBgn0266681	asRNA:CR45171
FBgn0266682	FBgn0266682	lncRNA:CR45172
FBgn0266683	FBgn0266683	lncRNA:CR45173
FBgn0266684	FBgn0266684	lncRNA:CR45174
FBgn0266685	FBgn0266685	asRNA:CR45175
FBgn0266686	FBgn0266686	lncRNA:CR45176
FBgn0266687	FBgn0266687	lncRNA:CR45177
FBgn0266688	FBgn0266688	lncRNA:CR45178
FBgn0266689	FBgn0266689	lncRNA:CR45179
FBgn0266690	FBgn0266690	lncRNA:CR45180
FBgn0266691	FBgn0266691	lncRNA:CR45181
FBgn0266692	FBgn0266692	asRNA:CR45182
FBgn0266693	FBgn0266693	lncRNA:CR45183
FBgn0266694	FBgn0266694	lncRNA:CR45184
FBgn0266696	FBgn0266696	Svil
FBgn0266697	FBgn0266697	lncRNA:CR45187
FBgn0266698	FBgn0266698	lncRNA:CR45188
FBgn0266699	FBgn0266699	asRNA:CR45189
FBgn0266700	FBgn0266700	asRNA:CR45190
FBgn0266701	FBgn0266701	lncRNA:CR45191
FBgn0266702	FBgn0266702	asRNA:CR45192
FBgn0266703	FBgn0266703	lncRNA:CR45193
FBgn0266705	FBgn0266705	asRNA:CR45195
FBgn0266706	FBgn0266706	lncRNA:CR45196
FBgn0266707	FBgn0266707	lncRNA:CR45197
FBgn0266708	FBgn0266708	Cep89
FBgn0266709	FBgn0266709	Zmynd10
FBgn0266710	FBgn0266710	hog
FBgn0266711	FBgn0266711	EloC
FBgn0266717	FBgn0266717	Bruce
FBgn0266719	FBgn0266719	stac
FBgn0266720	FBgn0266720	Snap24
FBgn0266721	FBgn0266721	gammaSnap2
FBgn0266722	FBgn0266722	Trs33
FBgn0266723	FBgn0266723	Trs31
FBgn0266724	FBgn0266724	Trs20
FBgn0266725	FBgn0266725	asRNA:CR45198
FBgn0266726	FBgn0266726	lncRNA:CR45199
FBgn0266727	FBgn0266727	lncRNA:CR45200
FBgn0266728	FBgn0266728	lncRNA:CR45201
FBgn0266729	FBgn0266729	asRNA:CR45202
FBgn0266730	FBgn0266730	lncRNA:CR45203
FBgn0266731	FBgn0266731	lncRNA:CR45204
FBgn0266732	FBgn0266732	asRNA:CR45205
FBgn0266733	FBgn0266733	asRNA:CR45206
FBgn0266734	FBgn0266734	CG45207
FBgn0266735	FBgn0266735	asRNA:CR45208
FBgn0266736	FBgn0266736	asRNA:CR45209
FBgn0266737	FBgn0266737	asRNA:CR45210
FBgn0266738	FBgn0266738	lncRNA:CR45211
FBgn0266739	FBgn0266739	lncRNA:CR45212
FBgn0266740	FBgn0266740	asRNA:CR45213
FBgn0266741	FBgn0266741	asRNA:CR45214
FBgn0266742	FBgn0266742	lncRNA:CR45215
FBgn0266743	FBgn0266743	lncRNA:CR45216
FBgn0266744	FBgn0266744	lncRNA:CR45217
FBgn0266745	FBgn0266745	CG45218
FBgn0266747	FBgn0266747	lncRNA:CR45220
FBgn0266748	FBgn0266748	lncRNA:CR45221
FBgn0266749	FBgn0266749	lncRNA:CR45222
FBgn0266750	FBgn0266750	lncRNA:CR45223
FBgn0266751	FBgn0266751	lncRNA:CR45224
FBgn0266752	FBgn0266752	lncRNA:CR45225
FBgn0266753	FBgn0266753	lncRNA:CR45226
FBgn0266756	FBgn0266756	btsz
FBgn0266757	FBgn0266757	mfr
FBgn0266758	FBgn0266758	Esyt2
FBgn0266762	FBgn0266762	CR45227
FBgn0266763	FBgn0266763	lncRNA:CR45228
FBgn0266764	FBgn0266764	lncRNA:CR45229
FBgn0266766	FBgn0266766	lncRNA:CR45231
FBgn0266768	FBgn0266768	lncRNA:CR45233
FBgn0266769	FBgn0266769	lncRNA:CR45234
FBgn0266771	FBgn0266771	lncRNA:CR45236
FBgn0266772	FBgn0266772	lncRNA:CR45237
FBgn0266773	FBgn0266773	lncRNA:CR45238
FBgn0266774	FBgn0266774	lncRNA:CR45239
FBgn0266775	FBgn0266775	lncRNA:CR45240
FBgn0266776	FBgn0266776	lncRNA:CR45241
FBgn0266777	FBgn0266777	lncRNA:CR45242
FBgn0266778	FBgn0266778	lncRNA:CR45243
FBgn0266780	FBgn0266780	lncRNA:CR45245
FBgn0266781	FBgn0266781	lncRNA:CR45246
FBgn0266782	FBgn0266782	lncRNA:CR45247
FBgn0266783	FBgn0266783	lncRNA:CR45248
FBgn0266784	FBgn0266784	lncRNA:CR45249
FBgn0266785	FBgn0266785	lncRNA:CR45250
FBgn0266786	FBgn0266786	lncRNA:CR45251
FBgn0266787	FBgn0266787	lncRNA:CR45252
FBgn0266788	FBgn0266788	lncRNA:CR45253
FBgn0266789	FBgn0266789	lncRNA:CR45254
FBgn0266790	FBgn0266790	lncRNA:CR45255
FBgn0266791	FBgn0266791	lncRNA:CR45256
FBgn0266795	FBgn0266795	asRNA:CR45257
FBgn0266796	FBgn0266796	lncRNA:CR45258
FBgn0266797	FBgn0266797	lncRNA:CR45259
FBgn0266798	FBgn0266798	asRNA:CR45260
FBgn0266799	FBgn0266799	lncRNA:CR45261
FBgn0266800	FBgn0266800	lncRNA:CR45262
FBgn0266801	FBgn0266801	CG45263
FBgn0266802	FBgn0266802	asRNA:CR45264
FBgn0266803	FBgn0266803	lncRNA:CR45265
FBgn0266804	FBgn0266804	lncRNA:CR45266
FBgn0266805	FBgn0266805	lncRNA:CR45267
FBgn0266806	FBgn0266806	asRNA:CR45268
FBgn0266807	FBgn0266807	lncRNA:CR45269
FBgn0266808	FBgn0266808	asRNA:CR45270
FBgn0266809	FBgn0266809	asRNA:CR45271
FBgn0266810	FBgn0266810	asRNA:CR45272
FBgn0266811	FBgn0266811	CG45273
FBgn0266812	FBgn0266812	lncRNA:CR45274
FBgn0266813	FBgn0266813	asRNA:CR45275
FBgn0266814	FBgn0266814	lncRNA:CR45276
FBgn0266815	FBgn0266815	lncRNA:CR45277
FBgn0266816	FBgn0266816	lncRNA:CR45278
FBgn0266817	FBgn0266817	lncRNA:CR45279
FBgn0266818	FBgn0266818	lncRNA:CR45280
FBgn0266819	FBgn0266819	asRNA:CR45281
FBgn0266820	FBgn0266820	lncRNA:CR45282
FBgn0266821	FBgn0266821	lncRNA:CR45283
FBgn0266822	FBgn0266822	lncRNA:CR45284
FBgn0266823	FBgn0266823	lncRNA:CR45285
FBgn0266824	FBgn0266824	lncRNA:CR45286
FBgn0266825	FBgn0266825	lncRNA:CR45287
FBgn0266826	FBgn0266826	lncRNA:CR45288
FBgn0266827	FBgn0266827	lncRNA:CR45289
FBgn0266828	FBgn0266828	lncRNA:CR45290
FBgn0266829	FBgn0266829	lncRNA:CR45291
FBgn0266830	FBgn0266830	lncRNA:CR45292
FBgn0266831	FBgn0266831	lncRNA:CR45293
FBgn0266832	FBgn0266832	lncRNA:CR45294
FBgn0266833	FBgn0266833	lncRNA:CR45295
FBgn0266834	FBgn0266834	lncRNA:CR45296
FBgn0266835	FBgn0266835	lncRNA:CR45297
FBgn0266836	FBgn0266836	lncRNA:CR45298
FBgn0266837	FBgn0266837	lncRNA:CR45299
FBgn0266838	FBgn0266838	asRNA:CR45300
FBgn0266839	FBgn0266839	lncRNA:CR45301
FBgn0266840	FBgn0266840	lncRNA:CR45302
FBgn0266841	FBgn0266841	lncRNA:CR45303
FBgn0266842	FBgn0266842	lncRNA:CR45304
FBgn0266843	FBgn0266843	asRNA:CR45305
FBgn0266844	FBgn0266844	lncRNA:CR45306
FBgn0266845	FBgn0266845	CG45307
FBgn0266846	FBgn0266846	lncRNA:CR45308
FBgn0266847	FBgn0266847	lncRNA:CR45309
FBgn0266848	FBgn0266848	wap
FBgn0266849	FBgn0266849	lncRNA:CR45310
FBgn0266850	FBgn0266850	lncRNA:CR45311
FBgn0266851	FBgn0266851	lncRNA:CR45312
FBgn0266852	FBgn0266852	lncRNA:CR45313
FBgn0266853	FBgn0266853	lncRNA:CR45314
FBgn0266854	FBgn0266854	CR45315
FBgn0266855	FBgn0266855	lncRNA:CR45316
FBgn0266856	FBgn0266856	lncRNA:CR45317
FBgn0266857	FBgn0266857	lncRNA:CR45318
FBgn0266858	FBgn0266858	lncRNA:CR45319
FBgn0266859	FBgn0266859	lncRNA:CR45320
FBgn0266860	FBgn0266860	lncRNA:CR45321
FBgn0266861	FBgn0266861	lncRNA:CR45322
FBgn0266862	FBgn0266862	lncRNA:CR45323
FBgn0266863	FBgn0266863	lncRNA:CR45324
FBgn0266864	FBgn0266864	lncRNA:CR45325
FBgn0266865	FBgn0266865	asRNA:CR45326
FBgn0266866	FBgn0266866	lncRNA:CR45327
FBgn0266867	FBgn0266867	lncRNA:CR45328
FBgn0266868	FBgn0266868	lncRNA:CR45329
FBgn0266869	FBgn0266869	asRNA:CR45330
FBgn0266870	FBgn0266870	lncRNA:CR45331
FBgn0266871	FBgn0266871	lncRNA:CR45332
FBgn0266872	FBgn0266872	lncRNA:CR45333
FBgn0266873	FBgn0266873	lncRNA:CR45334
FBgn0266874	FBgn0266874	lncRNA:CR45335
FBgn0266875	FBgn0266875	lncRNA:CR45336
FBgn0266876	FBgn0266876	lncRNA:CR45337
FBgn0266877	FBgn0266877	lncRNA:CR45338
FBgn0266878	FBgn0266878	lncRNA:CR45339
FBgn0266879	FBgn0266879	lncRNA:CR45340
FBgn0266880	FBgn0266880	asRNA:CR45341
FBgn0266881	FBgn0266881	asRNA:CR45342
FBgn0266882	FBgn0266882	asRNA:CR45343
FBgn0266883	FBgn0266883	lncRNA:CR45344
FBgn0266884	FBgn0266884	lncRNA:CR45345
FBgn0266885	FBgn0266885	lncRNA:CR45346
FBgn0266886	FBgn0266886	lncRNA:CR45347
FBgn0266887	FBgn0266887	lncRNA:CR45348
FBgn0266888	FBgn0266888	lncRNA:CR45349
FBgn0266889	FBgn0266889	asRNA:CR45350
FBgn0266891	FBgn0266891	lncRNA:CR45351
FBgn0266892	FBgn0266892	lncRNA:CR45352
FBgn0266893	FBgn0266893	lncRNA:CR45353
FBgn0266894	FBgn0266894	lncRNA:CR45354
FBgn0266895	FBgn0266895	lncRNA:CR45355
FBgn0266896	FBgn0266896	lncRNA:CR45356
FBgn0266897	FBgn0266897	lncRNA:CR45357
FBgn0266898	FBgn0266898	lncRNA:CR45358
FBgn0266899	FBgn0266899	lncRNA:CR45359
FBgn0266900	FBgn0266900	lncRNA:CR45360
FBgn0266901	FBgn0266901	lncRNA:CR45361
FBgn0266902	FBgn0266902	lncRNA:CR45362
FBgn0266903	FBgn0266903	lncRNA:CR45363
FBgn0266904	FBgn0266904	lncRNA:CR45364
FBgn0266905	FBgn0266905	lncRNA:CR45365
FBgn0266906	FBgn0266906	asRNA:CR45366
FBgn0266907	FBgn0266907	asRNA:CR45367
FBgn0266908	FBgn0266908	lncRNA:CR45368
FBgn0266909	FBgn0266909	lncRNA:CR45369
FBgn0266910	FBgn0266910	lncRNA:CR45370
FBgn0266911	FBgn0266911	asRNA:CR45371
FBgn0266912	FBgn0266912	lncRNA:CR45372
FBgn0266913	FBgn0266913	lncRNA:CR45373
FBgn0266914	FBgn0266914	lncRNA:CR45374
FBgn0266915	FBgn0266915	lncRNA:CR45375
FBgn0266916	FBgn0266916	Cenp-C
FBgn0266917	FBgn0266917	Sf3a1
FBgn0266918	FBgn0266918	CG32486
FBgn0266925	FBgn0266925	asRNA:CR45376
FBgn0266926	FBgn0266926	lncRNA:CR45377
FBgn0266927	FBgn0266927	lncRNA:CR45378
FBgn0266928	FBgn0266928	lncRNA:CR45379
FBgn0266929	FBgn0266929	lncRNA:CR45380
FBgn0266930	FBgn0266930	lncRNA:CR45381
FBgn0266931	FBgn0266931	lncRNA:CR45382
FBgn0266932	FBgn0266932	lncRNA:CR45383
FBgn0266933	FBgn0266933	asRNA:CR45384
FBgn0266934	FBgn0266934	CR45385
FBgn0266935	FBgn0266935	lncRNA:CR45386
FBgn0266936	FBgn0266936	lncRNA:CR45387
FBgn0266937	FBgn0266937	lncRNA:CR45388
FBgn0266938	FBgn0266938	lncRNA:CR45389
FBgn0266939	FBgn0266939	lncRNA:CR45390
FBgn0266940	FBgn0266940	CR45391
FBgn0266941	FBgn0266941	lncRNA:CR45392
FBgn0266942	FBgn0266942	lncRNA:CR45393
FBgn0266943	FBgn0266943	lncRNA:CR45394
FBgn0266944	FBgn0266944	lncRNA:CR45395
FBgn0266945	FBgn0266945	asRNA:CR45396
FBgn0266946	FBgn0266946	asRNA:CR45397
FBgn0266947	FBgn0266947	lncRNA:CR45398
FBgn0266948	FBgn0266948	lncRNA:CR45399
FBgn0266949	FBgn0266949	lncRNA:CR45400
FBgn0266950	FBgn0266950	lncRNA:CR45401
FBgn0266951	FBgn0266951	lncRNA:CR45402
FBgn0266952	FBgn0266952	lncRNA:CR45403
FBgn0266953	FBgn0266953	lncRNA:CR45404
FBgn0266954	FBgn0266954	lncRNA:CR45405
FBgn0266955	FBgn0266955	lncRNA:CR45406
FBgn0266956	FBgn0266956	lncRNA:CR45407
FBgn0266957	FBgn0266957	lncRNA:CR45408
FBgn0266958	FBgn0266958	lncRNA:CR45409
FBgn0266959	FBgn0266959	lncRNA:CR45410
FBgn0266960	FBgn0266960	lncRNA:CR45411
FBgn0266961	FBgn0266961	lncRNA:CR45412
FBgn0266962	FBgn0266962	CG45413
FBgn0266963	FBgn0266963	lncRNA:CR45414
FBgn0266964	FBgn0266964	lncRNA:CR45415
FBgn0266965	FBgn0266965	lncRNA:CR45416
FBgn0266966	FBgn0266966	lncRNA:CR45417
FBgn0266967	FBgn0266967	lncRNA:CR45418
FBgn0266968	FBgn0266968	lncRNA:CR45419
FBgn0266969	FBgn0266969	lncRNA:CR45420
FBgn0266970	FBgn0266970	lncRNA:CR45421
FBgn0266971	FBgn0266971	lncRNA:CR45422
FBgn0266972	FBgn0266972	lncRNA:CR45423
FBgn0266973	FBgn0266973	lncRNA:CR45424
FBgn0266974	FBgn0266974	lncRNA:CR45425
FBgn0266975	FBgn0266975	lncRNA:CR45426
FBgn0266976	FBgn0266976	lncRNA:CR45427
FBgn0266977	FBgn0266977	CG45428
FBgn0266978	FBgn0266978	lncRNA:CR45429
FBgn0266979	FBgn0266979	lncRNA:CR45430
FBgn0266980	FBgn0266980	lncRNA:CR45431
FBgn0266981	FBgn0266981	lncRNA:CR45432
FBgn0266982	FBgn0266982	lncRNA:CR45433
FBgn0266983	FBgn0266983	lncRNA:CR45434
FBgn0266984	FBgn0266984	lncRNA:CR45435
FBgn0266985	FBgn0266985	lncRNA:CR45436
FBgn0266986	FBgn0266986	lncRNA:CR45437
FBgn0266987	FBgn0266987	lncRNA:CR45438
FBgn0266988	FBgn0266988	lncRNA:CR45439
FBgn0266989	FBgn0266989	lncRNA:CR45440
FBgn0266990	FBgn0266990	lncRNA:CR45441
FBgn0266991	FBgn0266991	lncRNA:CR45442
FBgn0266992	FBgn0266992	lncRNA:CR45443
FBgn0266993	FBgn0266993	lncRNA:CR45444
